mbid,discogs_master_id,genre,year,decade
308a9250-07b1-3630-8e89-d34d5c254a86,26505,Rock,2001,2000s
0cb0f829-96db-3a1e-9055-eb545b5422c4,15952,Rock,2001,2000s
731475f3-bbd2-3a3a-8f2d-54aaccf8ace0,371386,Rock,2001,2000s
846b8dc7-df5b-381d-9907-efc4414a2250,240825,Rock,2001,2000s
6c2c5e0a-3340-3c86-bdb1-bae425d7713c,218092,Rock,2001,2000s
38f940f6-4402-380a-8e71-d2248a8c3ccc,1100877,Rock,2001,2000s
ee54af74-64d4-36b2-ac8c-831cffc7339e,519022,Rock,2001,2000s
25875ebf-b0b0-305e-b141-dd60544d56ac,264142,Rock,2001,2000s
3cde407b-a8f1-3c2f-bffe-1ae3c28d5813,261024,Rock,2001,2000s
1feed318-e91a-3dac-81df-07792747f9fc,134072,Rock,2001,2000s
08a37e2c-3f31-3abc-a3a1-340a0c542248,140999,Rock,2001,2000s
38723c2f-8a19-3e57-9421-1d3a8ae8c17f,110604,Rock,2001,2000s
735a569a-9365-3805-bd93-45a8465a671a,151737,Rock,2001,2000s
ac79769d-b333-3bef-be25-ec709846ce73,480772,Rock,2001,2000s
8831017f-6845-46cb-9421-262a2ad04d50,1250299,Pop,2017,2010s
8f87a26e-249d-49a9-8d12-b5180b3dae1c,1234777,Pop,2017,2010s
631a2966-25f3-4bd5-b250-2e09b3c45d42,1468610,Pop,2017,2010s
b8b81ec8-7017-415d-a8bb-b417893ba8cc,1195831,Pop,2017,2010s
16ac504a-b2e1-494f-b4ef-09caa4edf927,1236892,Pop,2017,2010s
be03ab3f-b39a-459f-bb1e-47ce56f8735c,1154875,Pop,2017,2010s
f18c1a9a-c1ab-459e-a200-029bbb242ae9,1236255,Pop,2017,2010s
411e0f56-b5c1-4711-9250-3c3fd387ba7c,1168155,Pop,2017,2010s
ca430d35-1e46-4e8c-950a-4259d3fa2090,1269653,Pop,2017,2010s
f9171b40-f25b-485d-b6bc-2dc497cd788c,1269433,Pop,2017,2010s
e1f8587b-f15a-4032-aa48-418903fb5844,1188897,Pop,2017,2010s
668e80e0-b35e-4471-9788-0a3d797fe42c,1196330,Pop,2017,2010s
6f557714-e29b-4ddb-a193-99c2b3b1c9ca,1156370,Pop,2017,2010s
72082c0d-b80a-4719-9f3c-542cd8cf0a47,1414095,Pop,2017,2010s
8302299c-97ad-47c8-af85-0d5cdbb8f78a,1254664,Pop,2017,2010s
43b6dd74-067f-422d-9f11-18831b5eb49a,1234659,Pop,2017,2010s
23f9bb2e-c6a9-40ec-9202-922220e5015e,1352453,Pop,2017,2010s
4b5de804-3058-42db-a5ec-612b45fd8f43,1262304,Pop,2017,2010s
f3611515-4150-49a1-82cd-26938f0d5bc3,1261141,Pop,2017,2010s
aed4c905-be53-4eb7-9392-25d7c3e33a90,1265121,Pop,2017,2010s
50265c5d-f5b9-4978-bad9-5a9f9ae3af6a,1188850,Pop,2017,2010s
6ce92bd8-7a6c-481d-b576-1f9d61e8b97a,1268774,Pop,2017,2010s
69eb9696-35c8-4463-aff5-952526213ce8,1189164,Pop,2017,2010s
78ccbb45-a0d2-47f0-b43e-0716831c7864,1269160,Pop,2017,2010s
191cc667-6c1b-45e2-9fcc-19cffca89d90,1171433,Pop,2017,2010s
8f8be484-654c-4d0f-8bb7-c1ca7cd47831,1161661,Pop,2017,2010s
3ccc80cb-5f0d-4b64-ab99-752f4f9be25f,1167448,Pop,2017,2010s
b09b9056-bb1c-41ca-9d3a-0be3b2b73064,1261195,Pop,2017,2010s
6e300ece-7ceb-4feb-b6fc-ab4b8657b99a,1233898,Pop,2017,2010s
2b1e93cb-0423-425b-b5e1-72f2f7905760,1181702,Pop,2017,2010s
4f41611f-3960-46c5-bca8-c94acdd9ba99,1241060,Pop,2017,2010s
a611588f-f0bc-4062-864c-716d7d57f501,1144092,Pop,2017,2010s
366b85d5-629a-441e-8e91-c35322c0c651,1121928,Pop,2017,2010s
a6885eb5-2e32-491f-b2cc-aaeb13278c08,1283634,Pop,2017,2010s
c137e1f0-00bf-4bee-8d69-631664b52d1f,1270127,Pop,2017,2010s
4cac9a47-595e-43b1-89a2-8aedf4cf807b,1174361,Pop,2017,2010s
5db2a448-b0a0-45d1-ab3b-d02a333bb754,1237233,Pop,2017,2010s
9fbed96a-d7e9-46f9-8f5f-a9bc7797a04f,1151494,Pop,2017,2010s
bcc058c1-ba69-44da-885b-4826e36fef7b,1244471,Pop,2017,2010s
c0089eed-876f-4a8e-aece-db84b7f8d0d6,1215229,Pop,2017,2010s
294e8511-88fc-41d2-937d-5b0f756df876,1202314,Pop,2017,2010s
c3084620-1577-457e-893c-6ef5d6d1aea1,1146345,Pop,2017,2010s
de1e3b31-2f91-4098-ab55-5cf46ce1a607,1220430,Pop,2017,2010s
f42233fc-9ba7-4c5e-9d9d-94ef3d772850,1224112,Pop,2017,2010s
d4e5b10a-3f86-4960-8413-a56b8106a6fb,1251326,Pop,2017,2010s
26ee04b6-50e1-4cc5-a4ab-f21b8bc8c455,1267545,Pop,2017,2010s
19f89c3e-3802-423e-b155-7e39104abff7,1244453,Pop,2017,2010s
d3c95b1a-b960-4f85-99f5-084a6ab64f5e,1244619,Pop,2017,2010s
724699f1-9153-4c72-9ac4-cbf2d598582b,1233960,Pop,2017,2010s
16b4c2c2-54b3-45c8-a4c4-a4b737ae9529,1189173,Pop,2017,2010s
f8f4db4d-43cc-4011-ac4e-568452736c10,1240209,Pop,2017,2010s
5bce79fb-02c1-4d85-b898-2d0f69bff541,1214047,Pop,2017,2010s
de67dfa0-454a-4285-ad8e-307b5bfbf560,1168781,Pop,2017,2010s
4761d543-f3ba-44fe-8bd8-2671effc7cb9,1233888,Pop,2017,2010s
781b8f5d-3e95-49fb-a4e1-f3ad443418ff,1183452,Pop,2017,2010s
d4d4e46d-abe2-46c1-b797-033c94a65548,1188030,Pop,2017,2010s
93747376-b698-4610-a023-d256de075460,1189337,Pop,2017,2010s
ee6dc832-079e-4dfa-adfa-803b05fd33ac,1234636,Pop,2017,2010s
a18f9089-0e21-41c0-8039-f85a81abab19,1146406,Pop,2017,2010s
e6718d8c-042d-410d-a81b-7bb34d9f209a,1265786,Pop,2017,2010s
a42f0044-e9bb-4fed-9a61-b038302ea101,1268719,Pop,2017,2010s
254bbf53-2066-4867-8f44-a6671f33ff22,1147996,Pop,2017,2010s
d4bea9d0-1cf1-4cb5-a823-f30e4722de88,1128601,Pop,2017,2010s
baffb79f-cb06-480b-88eb-27b5bda6c5e4,1257475,Pop,2017,2010s
a114d45e-4fd2-4781-a241-b3637ffa7fe1,1241271,Pop,2017,2010s
2c88b473-3866-463c-912b-96b02a09cbc2,1229370,Pop,2017,2010s
0f03e6d7-0fef-42b5-98fe-eb314007ff6b,1168540,Pop,2017,2010s
05e6b686-b590-472a-9924-e623b223cb6d,1179077,Pop,2017,2010s
f3817de4-804b-4d2b-9744-ac4c14f87936,1116467,Pop,2017,2010s
bc2d93b8-cd8c-44af-bd11-12ba3b7cc781,1161462,Pop,2017,2010s
0d5370c5-4391-4428-90cc-1a578d8d80c2,1207677,Pop,2017,2010s
98e51301-f705-4c6d-a11e-07fa8874c483,1138645,Pop,2017,2010s
2a5c9910-f4ac-4017-ba33-16770ab8f8cb,1192408,Pop,2017,2010s
a86441c8-6cc9-48f5-bb34-a849cc09f1a6,1188595,Pop,2017,2010s
f9b338b3-0b02-4b7d-b918-fad4bc06bcd7,1233643,Pop,2017,2010s
934ef54d-c971-4219-8219-33235decf3b4,1233904,Pop,2017,2010s
0751289a-e539-4584-898b-5d73f2056b75,1258539,Pop,2017,2010s
5f27805c-1491-4524-acf7-2293b0d79cf5,1258484,Pop,2017,2010s
ca2aa2fd-75e7-473c-bee3-5fe8bcf9de67,1267571,Pop,2017,2010s
359726a0-3d49-4a9a-8fba-4a92e1bfe38d,1184947,Pop,2017,2010s
29bcc89e-2846-4468-8929-3e70bc9b0867,1269609,Pop,2017,2010s
f52f0724-185c-4b29-bac2-86d46be444c9,1213015,Pop,2017,2010s
332bb421-420a-45a4-8d86-7ece854eef30,1157305,Pop,2017,2010s
d76fa095-8801-30b7-85be-65cbad806378,207050,Pop,1960,1960s
db50d53e-63c2-4b62-a801-7e314fe089f9,298550,Pop,1960,1960s
7de47087-eece-31d8-b8b6-213ae3c265ea,629866,Pop,1960,1960s
e0aab2fd-3612-458a-906c-5b23e74425c8,421004,Pop,1960,1960s
cd796fe4-28b7-3ad6-8e54-b9b56794804e,463728,Pop,1960,1960s
84b6e81c-242d-47e2-b855-bf89e428bfb7,345908,Pop,1960,1960s
7fdfdc43-7793-3df3-8665-45d5e083f213,243843,Pop,1960,1960s
e7ae5ea5-a150-4078-9eb5-0cf652c48b55,386663,Pop,1960,1960s
3c1e6b90-1e66-3533-bf0a-4c59ce5e9bdb,246004,Pop,1960,1960s
79b6eb90-1764-4e5c-be6a-7a73e9d9694f,287015,Pop,1960,1960s
7f01c6ab-debb-4d18-b22f-4b2837ba4cb9,117997,Pop,1960,1960s
dd1cb1cf-1a07-31fe-8d50-c279f1002ed4,440253,Pop,1960,1960s
51de776d-ec65-3ebf-ad87-48f45aace05d,433908,Pop,1960,1960s
e840bcf6-19b9-49c9-a36b-ba2ded8e20ba,527953,Pop,1960,1960s
7091ddf7-8ecd-49e7-8c93-58b631d68acd,220626,Pop,1960,1960s
39b8fe0b-16b9-4b3f-95f6-df14f4852b5a,248565,Pop,1960,1960s
02b209b7-15d7-38c5-a688-17be8db740e2,40876,Jazz,1988,1980s
534fbf01-c029-3118-bea6-963775698276,48867,Jazz,1988,1980s
3977935d-634b-39f5-be08-0fe83dbac0b4,283348,Jazz,1988,1980s
76119c7c-cd80-3f9f-a63f-f00d08d4c5fe,179031,Jazz,1988,1980s
7be69815-4bb1-362f-82c6-b5254b49f22b,160442,Jazz,1988,1980s
6e844ba6-e276-3050-9b5a-ede5fbb1d3a8,68380,Jazz,1988,1980s
a04b989e-e440-3c31-a272-a98c959f80ba,163593,Jazz,1988,1980s
f2864a03-c247-34c2-a81f-57578baa1f14,197236,Jazz,1988,1980s
cd5cc884-65de-3748-a710-c58d66573bfa,18590,Jazz,1988,1980s
bec58d27-fbfb-31cc-9287-575bf5272607,35473,Jazz,1988,1980s
15af5fbc-2151-3573-9e01-5fee7dbcc55a,43684,Jazz,1988,1980s
9584b3c7-4adc-383f-897f-98f386621d00,249337,Jazz,1988,1980s
1bd8b11b-42f8-3b49-9e4f-b9ab1ee9261a,508158,Jazz,1988,1980s
b3397f6d-2ee6-391a-be67-413fc3b61b06,75131,Jazz,1988,1980s
7c6e6f77-6014-31c0-9afd-993ce2c821c2,301570,Jazz,1988,1980s
a7851ac9-7340-43c3-bd59-ef7f6af7300d,207045,Jazz,1988,1980s
a342399e-506c-3469-affd-1ecdc44ff339,202951,Jazz,1988,1980s
74c4efa5-ea0e-410d-8271-5378ea4ad31e,290628,Jazz,1988,1980s
7281ae4c-a66d-3221-b4d0-e834264ff6bc,155388,Jazz,1988,1980s
bad36e94-6853-3333-b67e-5879145807d6,122784,Jazz,1988,1980s
3697a2df-0d93-3daf-9604-3e47a493be0e,53937,Jazz,1988,1980s
8d5053c5-1ab0-3cf8-8087-b5f0a310a96b,283405,Jazz,1988,1980s
89d27fda-19e6-3e17-b7be-578bd0f4d298,43540,Jazz,1988,1980s
e2f58c48-c229-3505-9119-57bb87fc6415,48811,Jazz,1988,1980s
c4582f9c-80b6-4d76-a191-1955f58220de,386428,Jazz,1988,1980s
783b204a-ec71-3f75-9e9e-2e9d996f4fa4,288700,Jazz,1988,1980s
b5a250de-d211-3370-943e-9148e16194bb,382975,Jazz,1988,1980s
87f79f63-9b7d-37c8-bdab-36e980ae462b,190389,Jazz,1988,1980s
c1fdd7c9-7f08-36db-8faa-0c613fe8dad6,370009,Jazz,1988,1980s
335d6706-d69f-3924-94c7-6fbd2cfdb010,4459,Jazz,1988,1980s
5828b843-a054-3f53-a6be-720f07fe7a74,12791,Jazz,1988,1980s
463092e1-3484-3dac-b0a4-572754246690,198233,Jazz,1988,1980s
6b4db42c-0a8e-300f-9264-06f482dda7b7,41034,Jazz,1988,1980s
c70b616f-01a0-3db8-80f3-30ba67958088,114206,Jazz,1988,1980s
abd2584b-185a-30d1-b2ef-316621c1bd63,150622,Jazz,1988,1980s
fad89a4a-19fb-33fd-bcd5-568beb6b5d94,104595,Jazz,1988,1980s
6d98f2cd-cc79-3cdc-804a-6933ee34d2d1,242497,Jazz,1988,1980s
43b15d67-04a7-3519-8932-77fb93ccb96a,329620,Jazz,1988,1980s
0703296a-a4ec-3dd8-8dca-c4a42fc186af,108082,Jazz,1988,1980s
f378c815-0367-328b-9adb-063969cef68e,122442,Jazz,1988,1980s
c0e27522-2925-36c3-9a96-59bb566c4c93,322689,Jazz,1988,1980s
83c09f54-99f9-3b7c-8651-9c460ea30bf4,493877,Rock,1965,1960s
5db3c8c4-bb03-4760-8488-950f00780ed5,272001,Rock,1965,1960s
67bc0ac7-70e0-3259-885a-61c389217a8a,137788,Rock,1965,1960s
5eb832c1-3b4d-44bf-85a6-3cf2bf636eef,347787,Rock,1965,1960s
4d410666-0dcf-4188-9b5d-fb88772600e6,371508,Rock,1965,1960s
20db584a-7e6f-3ab6-8336-aaaffeefb6de,239765,Rock,1965,1960s
52abf568-7773-4c84-af5b-4f0bf410e76a,109089,Rock,1965,1960s
6ba4421a-8eba-461d-90fd-96bccfb41440,371378,Rock,1965,1960s
af76c025-274d-3736-897b-1692ee5b57fe,143620,Rock,1965,1960s
b2ef1eeb-d1f1-3c0e-a1d0-971b4e1c64e7,291692,Rock,1965,1960s
88280af5-cd28-49d4-979b-9dacce95f9b4,86352,Rock,1965,1960s
acb7715b-ef68-3398-9e9f-ad65148df7d8,306877,Rock,1965,1960s
99aafca7-44e6-46b3-a86a-a16873396ce0,438749,Rock,1965,1960s
74f16cd7-0e2e-3b20-83c6-940ddc14c146,382052,Rock,1965,1960s
bf17005b-d504-3056-86bd-e3d6ae0b7c8f,234942,Rock,1965,1960s
c1cbfb84-7269-3f6e-aab6-ce5c3768bb3a,112758,Rock,1965,1960s
f0373811-ca62-312a-a9db-1a5a4228ce02,196221,Rock,1965,1960s
a6178243-733d-4086-b92d-c252bada0088,336818,Rock,1965,1960s
d07b5e35-d8dc-39b7-9176-d1efda57939e,250425,Rock,1965,1960s
0a00a012-52d6-33f8-833e-f588deb326fb,232017,Rock,1965,1960s
66c1cf74-328f-482e-b489-3db2a99141e0,500690,Rock,1965,1960s
174bfc97-9cc8-3fda-8fd8-f721fd965b4b,219161,Rock,1965,1960s
5c39d980-4cb3-311c-ae34-6bf6152098b5,109087,Rock,1965,1960s
7d01e78b-ce6a-4176-a563-0622c6ddf7d6,304018,Rock,1965,1960s
51d1dbfa-b621-3eed-a611-2591718eba6a,78365,Rock,1965,1960s
fcc80ec6-279c-441e-94e3-2deedee81cdf,328563,Rock,1965,1960s
04401be4-eb14-4bac-a538-afee77e06014,338129,Rock,1965,1960s
d03f4e3d-2ca2-4b4e-9492-27fd212c348d,451240,Rock,1965,1960s
977eed35-9b01-3217-b10e-79979051eb72,101971,Rock,1965,1960s
2b83d3e4-d461-31d6-9e2a-c99b69421e28,29939,Rock,1965,1960s
5055709d-a6c3-43c4-b398-dea9fb017cbf,391395,Rock,1965,1960s
56fa8290-0e35-41a9-81c7-82f1356fe000,348090,Rock,1965,1960s
f251beb0-4b1a-362f-94f8-238e8115065b,233726,Rock,1965,1960s
9155df1e-e8be-3bb7-a0a1-af86c9057bb8,101375,Rock,1965,1960s
22e6125d-461f-3b14-8bfa-ffa179a36785,86340,Rock,1965,1960s
02471224-e5a9-369c-bc65-68d944d46201,81055,Rock,1965,1960s
334fadf8-e1ba-4fe0-90c0-70a3abbcc952,337020,Rock,1965,1960s
cffd2ce1-7c43-32b9-afb0-f491d3980f62,412280,Rock,1965,1960s
0b95436d-0173-3f5e-9b7b-afd2596ddcad,219508,Rock,1965,1960s
309d7e2e-d5a4-30ce-8b44-a3db97266cfc,29978,Rock,1965,1960s
6f3adeb5-9955-3613-b51a-45e407ca8de5,30401,Rock,1965,1960s
ae51716e-7bd2-31b9-80f9-a235b924468f,199819,Rock,1965,1960s
a31a00f8-4ff3-49a6-9b52-aeaefab96664,386449,Rock,1965,1960s
3d402374-9538-3c09-8566-2850fa3fce3f,67473,Rock,1965,1960s
d03da025-4f5b-35fc-9add-cbdb583ba516,54145,Rock,1965,1960s
3eebdd3c-62c8-30c8-b553-ab24a3064ddb,249860,Rock,1965,1960s
db421454-ba3d-4be9-a785-00988bbd0a03,516461,Rock,1965,1960s
0c86c562-47f0-4fbd-99f7-463c6fe74673,292727,Rock,1965,1960s
7384b930-c267-393b-a98f-dc63766db3f8,76225,Rock,1965,1960s
62ca21a6-4e4f-3991-9851-c4d4f2745c38,230461,Rock,1965,1960s
6461234b-fad7-4414-a906-8e81c057d384,245855,Rock,1965,1960s
1f9c2f54-2735-394f-911a-28918e41abf6,90366,Rock,1965,1960s
491078bc-a2df-3359-8133-479137a7948f,147037,Rock,1965,1960s
dca03435-8adb-30a5-ba82-5a162267ff38,45526,Rock,1965,1960s
367b4517-4cb1-3834-8132-e980ddb65162,54323,Rock,1965,1960s
7d9a5b8b-4888-4b72-872b-e8203e2100a7,335474,Rock,1965,1960s
4c59b7f1-23e2-3f9b-9c98-74e35ea72996,572207,Rock,1965,1960s
fb48b1dc-412f-36aa-8820-1023c08c46c6,3986,Rock,1965,1960s
9bf5f866-02b6-4bb3-ac10-1f98c9517501,297595,Rock,1965,1960s
80d27741-23b6-3d8e-a525-cfc1e092fe74,147815,Rock,1965,1960s
7c2e8889-0050-3b1f-862f-60d1a8f2cf74,76466,Rock,1993,1990s
0f0ecd4f-1d20-34b9-9f67-5aaa785c7f11,90311,Rock,1993,1990s
c27c4bc3-98da-33ea-ad7a-5a765ccf9580,171140,Rock,1993,1990s
a168d5d0-74c7-3c79-bf6d-029b0224f9ac,29047,Rock,1993,1990s
1aea7a08-3606-3254-ae7d-ce44b840bc73,97185,Rock,1993,1990s
7e290019-f816-3f73-b510-01f84735a6eb,138791,Rock,1993,1990s
98cb9c21-38dc-3592-b201-6eefb452068e,8697,Rock,1993,1990s
98b89d1f-46fd-3a2f-a63f-3c16144a095d,12120,Rock,1993,1990s
688fdc4d-ad75-3590-bcaa-e893cefc5192,179329,Rock,1993,1990s
48445b64-d965-369a-af3c-8193de389fd8,162980,Rock,1993,1990s
2b3b9d3a-af4d-3c29-a46f-3179cccf0f7f,7550,Rock,1993,1990s
0d702efb-e805-3fe5-92ca-034b370ad09a,38010,Rock,1993,1990s
165a7061-093b-30d4-89b4-a1a56c002a5b,92182,Rock,1993,1990s
bb2e8c5d-50b8-448d-85f2-baaa202cce45,250316,Rock,1993,1990s
536d8774-5ec6-350a-835f-c5a33b5fd4eb,222275,Rock,1993,1990s
1d64ebfd-39ef-3875-a297-cc09151cc0de,257343,Rock,1993,1990s
06e39acb-aae9-3c9a-a8c9-35651a9ad43c,8029,Rock,1993,1990s
b40e3921-4f70-3984-a0f0-5a68f8175485,39232,Rock,1993,1990s
c946296b-c125-3cd0-a565-8f3ff77c291b,207798,Rock,1993,1990s
e0b5c0bf-09b7-3b1a-8d4d-22b04046263f,22316,Rock,1993,1990s
945c5ed8-59cf-31fc-ae1b-dd2e3bb430d2,303174,Rock,1993,1990s
7862268a-5399-3bd6-87b8-0beccb154abb,51058,Rock,1993,1990s
4251f608-b20e-3d49-9089-0d2878bf2a7d,28397,Rock,1993,1990s
ce8ea607-4871-33fe-8cc1-41e47462b60c,224432,Rock,1993,1990s
39423084-03db-38cd-98e8-b6efee17a2cb,451108,Rock,1993,1990s
5cefe032-d073-3e4d-8a69-603191df9ebb,24986,Rock,1993,1990s
3547d0a6-dd6e-3eda-9e5a-6d31b11fed3a,30208,Rock,1993,1990s
03b87811-0059-343d-9e64-c62972fac2b7,508721,Rock,1993,1990s
431b30f4-1cba-3574-8755-209b639c88c5,293655,Rock,1993,1990s
bd41dfaa-754b-314a-b45b-1d75f6055e92,189648,Rock,1993,1990s
1028a585-a01a-3254-9cb0-591e2c4a0563,29591,Rock,1993,1990s
c7cb54fa-3cd4-35f2-9ffb-9fc1454a2f31,53432,Rock,1993,1990s
0197798c-28e8-328f-9f31-9c018e490f8c,22702,Rock,1993,1990s
d6663157-d994-348f-b72e-5dc7cc0250a8,9802,Rock,1993,1990s
4ecece31-f2ff-341c-a41a-08ce80963949,306564,Rock,1993,1990s
44e83151-ad9b-3c37-8d63-d1d5651956c4,454678,Rock,1993,1990s
f33c45ef-0a93-3657-9f01-b5d43048c7f0,126598,Rock,1993,1990s
a269a7e8-48bf-3749-939d-8ace68084c20,335889,Rock,1993,1990s
126c2a84-a0c4-3322-9fd5-50a99fefd87b,754818,Rock,1993,1990s
ac89acca-9c35-3c3a-9358-03f3c7603d99,373499,Rock,1993,1990s
9b7a4eb6-b81b-3e2d-a971-bdb1fc87dbe3,415559,Rock,1993,1990s
1a85c83b-00cf-37e4-8dc7-ecd6f4a971e1,102405,Rock,1993,1990s
c5b8a3cc-6288-36a6-84c8-0c9d67c08c5c,28110,Rock,1993,1990s
f6220546-3df8-30f3-909d-1d038933f9f0,609256,Rock,1993,1990s
19bd95e6-cc72-45b6-9a07-3236d049c1b8,646241,Rock,1993,1990s
bf63f0d5-b96a-329d-8a41-443334f6f6e9,121111,Rock,1993,1990s
f5037310-e367-3e06-a988-d0d40065e776,109715,Rock,1993,1990s
b5b85a94-869d-3bbb-8599-0d594138057b,28145,Rock,1993,1990s
c0f2eddb-f330-31f2-a36d-d5407698c4a7,17855,Rock,1993,1990s
c858fdcc-50f4-343c-adf9-4ae833978cd5,114138,Rock,1993,1990s
76ce6e14-2938-3653-8fd9-e1f31a33deb2,54922,Rock,1993,1990s
c3698a64-7c70-30c0-ac9b-7077c3629c73,18128,Rock,1993,1990s
035712b8-5107-3ba9-9915-ddb629dd4b1b,5026,Rock,1993,1990s
612c2205-2754-3395-a7c3-5fa66bc31932,41924,Rock,1993,1990s
fb270b39-ef4d-37da-9409-79003d36ff67,63763,Rock,1993,1990s
04a0a433-80bc-3b55-91cd-322a0d644c95,6775,Rock,1993,1990s
ae8ed35d-1681-35c6-a8db-a09de91aea06,35338,Rock,1993,1990s
ff52771c-2b5e-3687-835f-fd8ea588f244,7937,Rock,1993,1990s
61dd00e3-9015-3418-99e5-fe61b9aa22d9,39867,Rock,1993,1990s
39712247-814e-38cc-a0c0-f2c8a7b6b27d,21337,Rock,1993,1990s
e4276c20-669d-3d1f-9a95-756158b21420,169674,Rock,1993,1990s
5ff6db60-4236-3ce2-8a4d-0a3ffa14aeec,106520,Rock,1993,1990s
6217ee44-137d-37c1-b8f0-0a71606ebd76,25217,Rock,1993,1990s
279670c8-7219-353e-90f5-b5f305c06c48,212342,Rock,1993,1990s
bddb75f9-8883-3ec7-8ec9-40fa718b18ab,123410,Rock,1993,1990s
30326d93-f37d-34bb-a697-981054a2183c,138010,Rock,1993,1990s
edfb4a52-97dc-3624-b9a0-5fe39f064e29,310587,Rock,1993,1990s
c60a1155-8529-3f91-8e60-c8fa13235b8c,103477,Rock,1993,1990s
09f52086-e1ba-3a6e-b8fa-cccc2ae5bab2,113581,Rock,1993,1990s
e6fffb4f-3f97-34e8-b5f5-ce8e913662d9,206650,Rock,1993,1990s
814d8bff-4915-4a92-8710-800103c2139e,114005,Rock,1993,1990s
58db2df6-df8d-3510-9a50-634ce81e8a39,228248,Rock,1993,1990s
e1330a3f-3f20-3098-8546-15aa30bb1891,346829,Rock,1993,1990s
9546d4c0-3dd0-34d4-bead-327878fc0a85,67156,Rock,1993,1990s
8e630a4d-a9a0-30ef-8af9-f39147fbf768,395561,Rock,1993,1990s
60e1a6a4-6630-3207-99a3-9bc87ea66932,99696,Rock,1993,1990s
640ad7e5-5e7d-390b-bc77-6b2e00bf3fd1,65919,Rock,1993,1990s
d7f92925-1e33-34cf-869d-1a513eb89705,226772,Rock,1993,1990s
7f99d95b-4adf-3ac8-a0f0-66f00a37dd73,23341,Rock,1993,1990s
e3c6b6fb-2e9b-30a0-9b0f-cd71c33a0778,77253,Rock,1993,1990s
3b0f8579-f219-33c8-8443-18cf90e03a2e,333774,Rock,1993,1990s
40486764-d215-3fca-a9fe-32c303e5b001,334710,Rock,1993,1990s
429665e6-ac42-3691-8ff4-f838e22b7bb7,216195,Rock,1993,1990s
c66816a9-01a0-4276-9ef2-0f802ca76046,150814,Rock,1993,1990s
06729175-db17-3443-add7-921739a92762,64017,Rock,1993,1990s
0d37468d-9a85-3837-9f20-ef4a86821c67,80622,Rock,1993,1990s
378c6e4c-db76-38bd-91ae-2ec3dd950b3f,69311,Rock,1993,1990s
58bb78c0-9ca9-3d99-880e-ccb843d5177b,150285,Rock,1993,1990s
41c08aa5-8de6-351b-aaca-f79d594e7793,29734,Rock,1993,1990s
83e9f236-6687-3123-ad41-7338f4c22117,17927,Rock,1993,1990s
250c42a3-7b25-35be-b7b9-84a996c0725d,418001,Rock,1993,1990s
9e937c9f-f9b2-3ffb-84bd-862bdb67a6b8,20908,Rock,1993,1990s
1b653bcc-b623-32ac-83df-523332a2bb2a,187458,Rock,1993,1990s
c88643bc-af19-36d0-ad08-a892faf497e1,191026,Rock,1993,1990s
1684c687-11c4-395c-9bf4-e1fac69e0a0b,92175,Rock,1993,1990s
cd5aa852-4f01-3477-8e04-2399bf5f965f,11878,Rock,1993,1990s
2c7c1ccb-b051-3ef9-8090-6930d64b1312,107482,Rock,1993,1990s
f55fe882-ee4e-345c-84cb-789542963d56,396973,Rock,1993,1990s
758d7dc5-4aa2-3731-b970-549251a98232,24293,Rock,1993,1990s
61f0f834-b554-3035-9c7c-30f0398ccdd7,10112,Pop,1973,1970s
bb2b8f27-248c-3655-a80f-17059cd3b7f0,681188,Pop,1973,1970s
8686b8d1-ae1f-4a4e-9eff-668000dd7184,206907,Pop,1973,1970s
44ddd2f8-a218-3a51-b1cf-471c5f963b04,44394,Pop,1973,1970s
22f69125-5c02-4d8a-a042-29110e5da6b4,376842,Pop,1973,1970s
c10bc7f4-7aa5-3c27-894f-92d9a6fc89cc,236804,Pop,1973,1970s
ee5a92e5-a9aa-3c74-8ffb-6881a3f33de2,219598,Pop,1973,1970s
d6a226a5-0ea7-3bf0-8fdb-ceaff3111299,289446,Pop,1973,1970s
63d0896b-f828-419d-8268-00f7f3c4f37e,289449,Pop,1973,1970s
13e19a01-ec68-3445-8737-a19d32d65298,551402,Pop,1973,1970s
b4d5df8c-132b-4b41-a777-f48d82ce3dd2,94074,Pop,1973,1970s
2083bbfe-52c6-4a0f-ae7c-42adf87100f3,337167,Pop,1973,1970s
4e627f98-e6bb-3077-94bc-a2f0486d2a40,363960,Pop,1973,1970s
9ad2ae87-70e9-3861-b457-8cd44658f6a4,266867,Pop,1973,1970s
442700b0-834a-37e3-bc24-6721bc1ebdc9,1033665,Pop,1973,1970s
b1b302cd-dd7b-45ea-b2fc-6eca01bf1a00,389689,Pop,1973,1970s
da6782ca-b3bf-3067-81fb-85e6b73bde6a,327144,Pop,1973,1970s
e6722856-970a-317f-8dd6-9e9af951c251,308256,Pop,1973,1970s
99b94537-6e48-40a7-b070-8fc1ddad3d45,267073,Pop,1973,1970s
09b83d67-c9e1-4eeb-be8b-e49f6a8db100,454181,Pop,1973,1970s
ac551ee4-b294-4ea8-a0b2-41c82e1f6592,232559,Pop,1973,1970s
f1999885-e1d1-350b-ae50-20baef097909,190181,Pop,1973,1970s
f7371d92-bfa1-3bed-9a3c-cdc053bef888,272011,Pop,1973,1970s
cbdcde4d-7b2e-3b3e-b4af-16cfd5ed703f,72325,Pop,1973,1970s
37b93335-3191-3721-9a23-435ae26124b5,215435,Pop,1973,1970s
